created_at,text,entities__hashtags__text,entities__hashtags__text,
,,,camp,1
,,,Sudan,1
Tue Nov 03 20:57:23 +0000 2015,"@MarckAnthony_ that takes me about 2 months, connection takes me about 3 weeks",,Darfur,1
,,,Dorks,1
,,,US,1
,,,Republican,1
Tue Nov 03 20:57:23 +0000 2015,damn I miss Di Maria's little faints and dribbles,,IAMINVINCIBLE,1
,,,hiring,14
,,,Transportation,1
,,,Automotive,1
Tue Nov 03 20:57:23 +0000 2015,@sirenitecosplay @juliankelller phrases that make me feel like my skin is going to crawl off my body when used by The Straights™: full gay,,gopenskecareers,1
,,,NorthBergen,1
,,,centralpark,2
,,,nofilterneeded,1
Tue Nov 03 20:57:24 +0000 2015,Migos Thuggin' Будет Горяч. 🔥,,run,1
,,,runnyc,1
,,,runlove,1
,,,fit,1
Tue Nov 03 20:57:25 +0000 2015,"This #Banking #job might be a great fit for you: Producing Sales Manager - https://t.co/Gfps3rYJIm #cfgjobs #NewYork, NY #Hiring #CareerArc",Banking,fallfitness,1
,,job,nyc,2
,,cfgjobs,Santorini,1
,,NewYork,Greece,1
,,Hiring,Atlantis,1
,,CareerArc,smithtownscd,1
Tue Nov 03 20:57:26 +0000 2015,"Let me see that ass, look at all this cash",,geoscience,1
,,,handson,1
,,,Spencer,1
,,,Woodbridge,1
Tue Nov 03 20:57:26 +0000 2015,Your not the only one… https://t.co/dYB5FhCzkX,,Art,2
,,,watchoutboys,1
,,,mood,1
,,,WhitePlains,1
,,,selfie,1
,,,selfienation,1
,,,selfies,1
,,,me,1
Tue Nov 03 20:57:26 +0000 2015,"@BungaHead @boxcarr21 @bdlckkd @PNF4LYFE @OhImLaughin Team Slayer is my addiction, but I'll get down on some Swat",,love,1
,,,NFLTradeDeadline,1
,,,berries,1
,,,fall2015,1
,,,fallcolors,1
Tue Nov 03 20:57:26 +0000 2015,@patrick_brice what does it mean!!!!,,leaves,1
,,,autumncolor,1
,,,view,1
,,,fallleaves,1
Tue Nov 03 20:57:27 +0000 2015,"cishet dudes: *are catered to by 99.9% of all fucking media* love live project: *is about girls loving each other, as lovers and as friends*",,foliage,1
,,,trees,1
,,,FRUiTSNACKS,1
,,,radio,1
Tue Nov 03 20:57:30 +0000 2015,la da da da da da soft ice cream,,airplay,1
,,,plsRT,1
,,,OldSchool,1
,,,rock,1
Tue Nov 03 20:57:31 +0000 2015,i identify as an empty plastic iced coffee cup with lipstick on the straw,,metal,1
,,,Altrock,1
,,,PopRock,1
,,,newmusic,1
Tue Nov 03 20:57:31 +0000 2015,@AnitaLea1 @ATAsinin_izinde @IngridHPianta @Sitaravirgo @14Haq @MontyNishimura @ignaarist @ranasilvia63 @Ljusha7 https://t.co/Wn4S0xpaNf,,INDIEMUSIC,1
,,,TheNisa,1
,,,inmyMM,1
,,,Hospitality,1
,,,tbt,1
,,,whysoserious,1
,,,oddero,1
,,,Barolo,1
,,,HalaMadrid,1
Tue Nov 03 20:57:32 +0000 2015,I had the honor to meet this lovely lady! This is Margot von Engelmann. She was Lufthansa's first… https://t.co/UQktoCxIyc,,medcezir,1
,,,micropoetry,1
,,,ontour,1
,,,videoeverywheresummit,1
Tue Nov 03 20:57:33 +0000 2015,They were radiating so much energy they got HOT.,,TheGreatDebate,1
,,,tintype,1
,,,sohogallery,1
,,,IconisAndFamily,1
Tue Nov 03 20:57:34 +0000 2015,@Chrissferg November 3rd!!!,,bsc,1
,,,BayShore,1
,,,Halloween2015,1
,,,Halloween,1
Tue Nov 03 20:57:34 +0000 2015,This was the best birthday ever with family & cousins love them all 😘😘💗 !!! 🎂🎈🎉💘💝 #Birthday2015,Birthday2015,fantasticbeasts,1
,,,NY,1
,,,bitirici,1
,,,volunteer,1
Tue Nov 03 20:57:35 +0000 2015,One more beauty shot of students sharing their inspiring ideas #STEMmatters #ChangeTheWorld #TrueVGD https://t.co/9PlNjki60v,STEMmatters,ROCWithFriends,1
,,ChangeTheWorld,JonGraboff,1
,,TrueVGD,AlexKoford,1
,,,TOFA2015,1
Tue Nov 03 20:57:35 +0000 2015,tf is this heart for? 👇🏽,,Millennials,1
,,,roommates,1
,,,MakeRoom,1
,,,dad,1
Tue Nov 03 20:57:36 +0000 2015,@CuNFuuZzeD @OMGLove_ @itsKamaKazi @TforTaiL @JangoStango don't speak about Kiran like that she's bad <3,,SandraBullock,1
,,,GIFT,1
,,,vogue,1
,,,Bruins,1
,,,BruinsFam,1
Tue Nov 03 20:57:36 +0000 2015,"@cronauta menino, só pode votar uma vez o.O",,NHL,1
,,,Yonkers,1
,,,EatFresh,1
,,,MTS,1
Tue Nov 03 20:57:37 +0000 2015,Not even a week in and they wanna fly me out to another one of our locations. #loveithere,loveithere,loyallistener,1
,,,SandwichDay,1
,,,vegan,1
,,,humanitiarian,1
Tue Nov 03 20:57:37 +0000 2015,17 minutes left and still tied 0-0.,,craftbeer,1
,,,ipa,1
,,,paleale,1
,,,freshbeer,1
Tue Nov 03 20:57:37 +0000 2015,EMD #Marketing #Job: Global Product Manager (#NewJersey) https://t.co/jLqYz3tW1Z #Jobs #Hiring,Marketing,Accounting,1
,,Job,NEWYORK,6
,,NewJersey,AlGore,1
,,Jobs,DealBookConf,1
,,Hiring, Bailey declined https://t.co/kdPJHXQluV (via https://t.co/vwYPNGTilk ) @markymarcsports,0
Tue Nov 03 20:57:38 +0000 2015,Me n this nigger monkey need 1 for wagers  https://t.co/aMhUSj4uIe,,fall,1
,,,whereuniqlo,1
,,,VGD,1
,,,Trump2016,1
Tue Nov 03 20:57:39 +0000 2015,"The rise of ad-blocking will lead to content marketing, putting the brand story in focus, woven into context #ATSNY15 @JohnSnyder",ATSNY15, I should have just kept my mouth shut.,1
,,,,
,,,,
,,,,
Tue Nov 03 20:57:39 +0000 2015,It is #NationalSandwichDay so like someone pls help,NationalSandwichDay,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:40 +0000 2015,@PaulONeillYES still in our hearts,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:40 +0000 2015,Wow,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:40 +0000 2015,No one ever told me how inviting the devil could be,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:41 +0000 2015,"For each soft toy, book or LATTJO costume sold until 12/26, IKEA will donate $1 to @UNICEF @SavetheChildren https://t.co/7gX4trR5o4",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:41 +0000 2015,@xjennaxsmith  https://t.co/vk17RFgUio,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:41 +0000 2015,🙋🏽 https://t.co/sp2lxRYpMb,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:41 +0000 2015,Wait so who's gf are you???,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:42 +0000 2015,LMFAOOOOO I G2FGGGGGGGGG https://t.co/5uv2EsTrhK,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:42 +0000 2015,literally investing in urself is so fulfilling,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:42 +0000 2015,"Bokehkissed streets 🚦 @ Soho, N.Y.C https://t.co/wQrBUEWf25",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:42 +0000 2015,@Jodi_Cochrane dammit,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:44 +0000 2015,new on the @LaMaMaETC @CLIRHC blog! reflections on preserving video documentation of 1970s-era experimental theatre: https://t.co/9Zu8oghLYL,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:44 +0000 2015,@whteverrachwant lmao I inadvertently sent you to the Twitter savages/vultures. 😕,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:45 +0000 2015,Wu Love 👐 incarceratedjerkfaces @ Mott Street https://t.co/fSEwupYzax,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:45 +0000 2015,"@AndChase we do (sorry for the delay)! also need to send you an invite, text me your address when you get a chance!",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:46 +0000 2015,She cracked eh? https://t.co/P0h9skSVtj,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:46 +0000 2015,I wonder if I'm going to get Alzheimer's....,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:46 +0000 2015,And tell me meditation it's bullshit.,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:47 +0000 2015,@Gonaa94 somewhat blonde 😍,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:47 +0000 2015,Delays on #BeltSystemShoreParkway EB from Ocean Parkway, Ocean Parkway [NYC] to Exit 14 - Pennsylvania Avenue https://t.co/tbefP5amJI,BeltSystemShoreParkway,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:47 +0000 2015,I got caught also!! https://t.co/F7p1QjrzAz,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:47 +0000 2015,Delays on #BeltSystemShoreParkway EB from Ocean Parkway, Ocean Parkway [NYC] to Exit 14 - Pennsylvania Avenue https://t.co/8kKQioi4Sm,BeltSystemShoreParkway,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:48 +0000 2015,Delicious Dinner. $11.00. What?!?! QUE?!?   #ricura #deliciousmeals #living #yummiesnotyukkies @… https://t.co/3uiAsDW6Ho,ricura,,
,,deliciousmeals,,
,,living,,
,,yummiesnotyukkies,,
Tue Nov 03 20:57:48 +0000 2015,"Rabiot is the like Sergi Roberto, came outta nowhere and playing brilliant #UCL",UCL,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:49 +0000 2015,@DKimura_AHF @AHFMag great piece thanks so much cc @AngelaKBoyd @alisolis,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:50 +0000 2015,"I've decided to change my major/concentration to ""Pancakes and Their Metaphysical Implications: With a Focus in Syrup"" 😂  #Gallatin #jk",Gallatin,,
,,jk,,
,,,,
,,,,
Tue Nov 03 20:57:50 +0000 2015,Sean Mendez Concert 2015 https://t.co/ZyuhNDogIG #Music #Songs,Music,,
,,Songs,,
,,,,
,,,,
Tue Nov 03 20:57:52 +0000 2015,like me picking tween Thanksgiving or Christmas is like picking between Waffle House and Waffle House...i cant do it. I dont know man...,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:52 +0000 2015,@_dorraaaa sounds like u going thru it lol,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:52 +0000 2015,#casting Unraveled Ep. 201 TV  | Pay: $150/day - Seeking BIG Cast of #actors M/F All types - https://t.co/2eaIrdrmAm https://t.co/24cWwOQGjV,casting,,
,,actors,,
,,,,
,,,,
Tue Nov 03 20:57:53 +0000 2015,Probably boring. Life's no fun without mistakes.,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:54 +0000 2015,"I never say anything that suggests that she's stupid. But she knows how stupid she is and screams, you call me stupid!",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:55 +0000 2015,Addressing biases in teacher education programs that discourage POC from bringing creative brand to urban education. #FundBlackFutures,FundBlackFutures,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:55 +0000 2015,Crazy Athleticism = #PennState commit Shane Simmons ...check it out https://t.co/zAzL4APnRH https://t.co/ieosZWENgJ,PennState,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:56 +0000 2015,@elsamsr et oui fini les vacances,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:56 +0000 2015,"Paypal es, sin lugar a dudas, el método más rudimentario de realizar pagos en 2015",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:56 +0000 2015,I dubbed them  Then she dubbed me,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:57 +0000 2015,@mommaabastard i'm sitting here patiently waiting for my hearts to replenish,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:57 +0000 2015,@miss_santanaaa Miami.!! Let's do it.!,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:58 +0000 2015,GET YA NEW YAWK SPORTS HEAR! @ Sportsnet New York https://t.co/nOuUQdptbc,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:57:58 +0000 2015,@Ambush_Boricua @sahhvage but you're trash,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:01 +0000 2015,thinkin about December 1st and tweeting decemberism,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:01 +0000 2015,"I'm at Bob & Dylan & Lennyville in Rye Brook, NY https://t.co/i4YgOZh1xH",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:01 +0000 2015,Did your brilliant mind betray you when I aced your tests and I didn't follow your lead?,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:02 +0000 2015,Stateless children will face a lifetime of discrimination. New #UNHCR report: https://t.co/ootVXuAOR8 | #IBelong https://t.co/lffgSRZiTE,UNHCR,,
,,IBelong,,
,,,,
,,,,
Tue Nov 03 20:58:03 +0000 2015,@ItsIndyOnline and I are front row center at Cosmo Girls event @HipHopWeekly   Check us out on the web today!,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:03 +0000 2015,Se liga no bate papo que nós tivemos com @Anitta sobre o seu novo álbum --> https://t.co/1sQEWSGdue … #BoysMagyaNoMTVHits,BoysMagyaNoMTVHits,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:04 +0000 2015,@Cowsep twice https://t.co/yhsRdENNOU,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:04 +0000 2015,@jordinsuee you're amazing. Thank you beautiful ❤️,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:04 +0000 2015,@jacobjunior7 Oscar nominee Hailee Steinfeld*,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:05 +0000 2015,@MTA @nyc311 upcoming trains have not been displayed at 215 1 stop for months. Why?? When will this be fixed? https://t.co/8fSCcIQe8c,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:07 +0000 2015,"@hacademic Only this: ""It's a little bit of a mystery ... it's not charted and no-one seems to know about it.""",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:07 +0000 2015,Sean Mendez Tour https://t.co/ZyuhNDogIG #ShawnMendes #Stitches,ShawnMendes,,
,,Stitches,,
,,,,
,,,,
Tue Nov 03 20:58:07 +0000 2015,"Join the Monmouth Medical Center team! See our latest #Nursing #job opening here: https://t.co/xbqutFENTl #LongBranch, NJ #Hiring",Nursing,,
,,job,,
,,LongBranch,,
,,Hiring,,
Tue Nov 03 20:58:08 +0000 2015,"And he smokes with cigarettes..I yank, I yanked the thing 😩😂😂😂😂😂 gets me every time  https://t.co/qjNFi2SYNN",,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:09 +0000 2015,😭😭😭 https://t.co/oQCzQGanFr,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:09 +0000 2015,"Interested in a #ProjectMgmt #job near #NewYork, NY? This could be a great fit: https://t.co/uB5fhHjMGV #technology #Veterans #Hiring",ProjectMgmt,,
,,job,,
,,NewYork,,
,,technology,,
,,Veterans,,
,,Hiring,,
Tue Nov 03 20:58:09 +0000 2015,@MarcCarig DUDA gets traded?,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:09 +0000 2015,Meeting at the Mothership https://t.co/bO1yGNJJ43,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:11 +0000 2015,want crispy chicken,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:11 +0000 2015,@EddieEinbinder very mutual feeling.  Looking forward to collaborating!,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:12 +0000 2015,Maybe i need to grow up and just go home for one holiday and not both....,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:12 +0000 2015,Di Maria fait du sale,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:12 +0000 2015,"Життя Сука, Але Я Знаю Що Ця Сука Дасть Мені.",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:12 +0000 2015,.@howardlindzon on lessons learned #SVBFintech #thepieisthepie https://t.co/n8KQyKq3MS,SVBFintech,,
,,thepieisthepie,,
,,,,
,,,,
Tue Nov 03 20:58:13 +0000 2015,favorites are now likes i don't know if i can deal with this change.,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:14 +0000 2015,"No read receipts, no us",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:15 +0000 2015,Delays on #GeorgeWashingtonBridge EB from New Jersey Side/Upper Level to New York Side/Upper Level https://t.co/ZPCadXDghD,GeorgeWashingtonBridge,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:15 +0000 2015,"That moment in a dept meeting when you zone out, hear the word ""pool"", ask if your company is getting a pool & everyone cracks up 😂 #onlyme",onlyme,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:15 +0000 2015,"Haha, bold prediction there, Volquez! #BacktoBackSeriesChamps #CrownedTwice",BacktoBackSeriesChamps,,
,,CrownedTwice,,
,,,,
,,,,
Tue Nov 03 20:58:15 +0000 2015,@EngageState @ForeignPressCtr @JohnKerry  Not so if we have to pay the cost.,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:16 +0000 2015,Shawn Medes Deluxe Handwritten Album https://t.co/ZyuhNDogIG #Music #Songs,Music,,
,,Songs,,
,,,,
,,,,
Tue Nov 03 20:58:16 +0000 2015,Road blocked due to disabled vehicle in #TheBronx:OnTheCrossBronxExpwy on I-95 SB between Jerome Ave and Major De... https://t.co/cLJ9IKsg5n,TheBronx,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:17 +0000 2015,@Recherei ‼️ That would suck,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:19 +0000 2015,@The1980sGirl @punkasfuck65 @ianmacmcculloch @YouBlades People are Strange.,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:19 +0000 2015,Wild boar ragu tonight. #bushwick #earthwheatandfire #brooklyn @ Faro https://t.co/UADOOABsWW,bushwick,,
,,earthwheatandfire,,
,,brooklyn,,
,,,,
Tue Nov 03 20:58:19 +0000 2015,@hiitaylorblake @CaldasKayla look u made it,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:21 +0000 2015,"Who has ""teams"" at work as opposed to ""departments""? Seems to be becoming very common",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:21 +0000 2015,cishet dudes: https://t.co/B1Q0UMzpq2,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:21 +0000 2015,@MarcCarig so fowler no?,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:21 +0000 2015,"#ShadowKingsMen #FamilyStrong @ New York, New York https://t.co/Pe8NkY3Iam",ShadowKingsMen,,
,,FamilyStrong,,
,,,,
,,,,
Tue Nov 03 20:58:21 +0000 2015,But now how will people know that what they said was my FAVORITE THING?! #LikesAreFineToo #TwitterBecomesFacebook,LikesAreFineToo,,
,,TwitterBecomesFacebook,,
,,,,
,,,,
Tue Nov 03 20:58:21 +0000 2015,So do we want less jail time for black folks or more jail time for whites?,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:22 +0000 2015,@hjessenwrites too funny!,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:23 +0000 2015,Shawn Mendes https://t.co/ZyuhNDogIG #ShawnMendes #Stitches,ShawnMendes,,
,,Stitches,,
,,,,
,,,,
Tue Nov 03 20:58:23 +0000 2015,I need some yeeks,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:23 +0000 2015,@paezpumarL Pete Carroll or Steve Carrel? They did that on the office sort of.,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:24 +0000 2015,@MyriamWinner @The_Trump_Train @Donald_Trump_16 Rubio can wait,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:25 +0000 2015,I started singing jumpman in gym class today then other people started to join in.. I'm a legend,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:25 +0000 2015,"Good choice, unless they got food for you, go eat and leave lol @24kRose_",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:27 +0000 2015,Bahhhaaaaa 🐾🐾🐾😂😂😂 I don't know what's up with my #bulldog but I'm #loving it. He's so #silly… https://t.co/kZJENS4oxE,bulldog,,
,,loving,,
,,silly,,
,,,,
Tue Nov 03 20:58:28 +0000 2015,WHO GAVE HER A CHILD https://t.co/f9mhDAoGY5,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:29 +0000 2015,@xctyzn this tweet gonna blow up,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:30 +0000 2015,"#ForestHills, NY #Retail #Job: Health Enthusiast Part-Time at The Vitamin Shoppe https://t.co/FoeQgmlDWi #Jobs #Hiring #CareerArc",ForestHills,,
,,Retail,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Tue Nov 03 20:58:30 +0000 2015,"i do wanna love you,  and i do wanna try.",,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:31 +0000 2015,Dear @KylieJenner please drop ur gorgeous lippies asap!!!! i need em all!! my bday is next friday i'm obsessed with the brown and the nudes😍,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:32 +0000 2015,I don't have to eat. If my Rent is paid I'm ok.,,,
,,,,
,,,,
,,,,
Tue Nov 03 20:58:32 +0000 2015,"""PMPs are an issue in terms of workflow and troubleshooting"" => unless you use @adomik1 ! https://t.co/hMo264Ut74",,,
,,,,
,,,,
,,,,
