created_at,text,entities__hashtags__text,entities__hashtags__text,
Mon Nov 09 21:17:30 +0000 2015,I'm a virgin btw. I was just saying for future,,,
,,,PrinceOfWalesWolves,11
,,,extinction,1
,,,PlayerOfTheWeek,5
Mon Nov 09 21:17:30 +0000 2015,"Unlikely that Church and Hitchens will be able to practice by Wed., but Garrett's hopeful they'll be ready by the end of the week.",,Devine,1
,,,Veterans,2
,,,Job,11
,,,daleenergy,1
Mon Nov 09 21:17:32 +0000 2015,Are you human https://t.co/AYQwdwXqmE,,Turbokick,1
,,,nogritnopearl,1
,,,novemberchallenge,1
,,,CareerArc,4
Mon Nov 09 21:17:34 +0000 2015,"@cali_shake no mms, cuantos años tiene?",,Retail,1
,,,BALCHSPRINGS,1
,,,Jobs,4
,,,Hiring,9
Mon Nov 09 21:17:35 +0000 2015,Osiel has no type of rhythm 🙃,,WFTV,1
,,,Dallas,7
,,,Sales,1
,,,fitnessmodel,1
Mon Nov 09 21:17:35 +0000 2015,Im just waiting for him to slip up 🎧💪🏽💯,,job,11
,,,IT,2
,,,Finance,1
,,,CARROLLTON,1
Mon Nov 09 21:17:35 +0000 2015,😂😂😂😂OK https://t.co/PUGZWG8PYS,,Nursing,1
,,,Diablo3,1
,,,65mustang,1
,,,Popodcast,1
Mon Nov 09 21:17:37 +0000 2015,@PrincessGabyO aye aye aye watch the attitude homie I was asking a generic question,,AskCamAndNash,1
,,,lost,1
,,,Marchofdimes,1
,,,Hospitality,2
Mon Nov 09 21:17:41 +0000 2015,yes ! https://t.co/PB65V3YbFY,,SONIC,1
,,,TaxAdvance,1
,,,FiscalYear,1
,,,HardClose,1
Mon Nov 09 21:17:41 +0000 2015,Results https://t.co/E5DYmO47nw,,Trump2016,1
,,,MakeAmericaGreatAgain,1
,,,TrumpArmy,1
,,,veterans,2
Mon Nov 09 21:17:42 +0000 2015,Same.  https://t.co/tsuniEJ3T4,,firstresponders,1
,,,Healthcare,1
,,,Labor,1
,,,IHOP,1
,,,Plano,1
Mon Nov 09 21:17:42 +0000 2015,Kuna matata i need you . i am mufasa genius,,NYTVR,1
,,,,
,,,,
,,,,
Mon Nov 09 21:17:44 +0000 2015,👏🏽👏🏽 y'all look at my babycakes 😭😭 it really just hit me how old he is lmao https://t.co/fP9VOkIZKw,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:45 +0000 2015,Just cuz I'm pale af 😂😒😒😒,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:46 +0000 2015,"Sidewalk Prophets, Toby Mac, Third Day, Casting Crowns, thank you Iheart radio:-) in",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:47 +0000 2015,No me mires directamente a los ojos que me sonrojas. 😳,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:48 +0000 2015,With a population as low as 50 #PrinceOfWalesWolves this year’s season will push this iconic species 2 the brink of #extinction @interior,PrinceOfWalesWolves,,
,,extinction,,
,,,,
,,,,
Mon Nov 09 21:17:49 +0000 2015,I went to the RR and all them niggas were there lol,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:52 +0000 2015,.@6thManHoops has your DraftKings advice for today's hoops action: https://t.co/9svGLNJKFK,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:52 +0000 2015,Tonight we prepare for the fight! IMPRINT doors open at 6:45pm. Live… https://t.co/jMKKdany7W,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:54 +0000 2015,Looks like I won't be going back to school until Wednesday 😷🤒,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:55 +0000 2015,Hey @aleibo27 I just got some really good kosher braunschweiger come over,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:56 +0000 2015,Damn fuck practice !,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:56 +0000 2015,Ahah https://t.co/YZZncb2b63,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:57 +0000 2015,@arianeglz yup!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:58 +0000 2015,"I love when I pay for a meal, and the server comes back and says to Brian, ""Thank you Mr. Lao."" ........",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:17:59 +0000 2015,Thanks Theresa for assisting us on Saturday! Out of all the incredible places we visited this… https://t.co/Jd4XhOr9Rq,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:02 +0000 2015,@WillGravesAP Sort of amazed that Landry is in this position. Was admittedly a doubter (don't tell my OU friends).,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:03 +0000 2015,@naekaveli lol ok. I see what you saying. 🙄,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:06 +0000 2015,You're so cute ily (-': https://t.co/nRiA6fd7Rh,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:06 +0000 2015,@AbstyleZzz 🤗🤗🤗follow back please‼️‼️,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:07 +0000 2015,Both ADF&G & FSB attempt to enforce a season’s #PrinceOfWalesWolves quota by counting skins that R brought in 4 sealing @SecretaryJewell,PrinceOfWalesWolves,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:07 +0000 2015,Somebody put me on some music,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:10 +0000 2015,Idk what's going on but this teacher is giving me feels https://t.co/WwXBPJ3e9f,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:12 +0000 2015,@gilbertvotion where is that?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:12 +0000 2015,Someone buy me a new cudi shirt 😩,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:12 +0000 2015,@KarenRoBrii iré en la noche😚,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:13 +0000 2015,@FuckUpSomeComas yeah I can see that.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:16 +0000 2015,https://t.co/q5FAADNY4h,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:18 +0000 2015,🔥🤓 https://t.co/akE97EEpx0,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:18 +0000 2015,"@ContactoBanamex // gracias, logré solucionar mi duda después de muchos intentos, deberían mejorar su tiempo de espera. Saludos!",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:18 +0000 2015,Classic Gentlemen Wear Classic Clothes... You Best Believe That Your Image Is Our Business!! https://t.co/K5d4qqTs0G https://t.co/BWRtPi71hl,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:19 +0000 2015,You finna a lot of AT&T memories on this trip.  https://t.co/ZXIqzfPSlO,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:22 +0000 2015,Homework:(,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:23 +0000 2015,@Yungkenn__ lol u know I'm not lying.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:23 +0000 2015,@DallasMoralez taking turns beating you? Lol,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:25 +0000 2015,Attn All Military/Police Officers/Firefighters/All First Responders/TRUMP Will Have Your Backs/Not the Enemy's Back! https://t.co/v1AVlShsoq,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:26 +0000 2015,@JOELYHENDERSON I was literally JUST thinking the same thing. I miss you Joely 😭💘,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:26 +0000 2015,"Yo no entiendo cuál es su puta necesidad de estar siempre metidas en lo ajeno que se supone que NO LES IMPORTA, son unas pelotudas.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:18:29 +0000 2015,"people think they so hard nowadays, think they can put there hands on anybody. That's disrespectful.  https://t.co/WU3ibw9DfO",,,
,,,,
,,,,
,,,,
